Луганська область	Луганський район	село	Красний Яр
Луганська область	Луганський район	село	Круглик
Луганська область	Луганський район	село	Крута Гора
Луганська область	Луганський район	село	Лиман
Луганська область	Луганський район	село	Лисе
Луганська область	Луганський район	село	Лобачеве
Луганська область	Луганський район	село	Македонівка
Луганська область	Луганський район	село	Мала Мартинівка
Луганська область	Луганський район	село	Мала Юр'ївка
Луганська область	Луганський район	село	Мар'ївка
Луганська область	Луганський район	село	Миколаївка
Луганська область	Луганський район	село	Новобулахівка
Луганська область	Луганський район	село	Новоганнівка
Луганська область	Луганський район	село	Новоселівка
Луганська область	Луганський район	село	Новофедорівка
Луганська область	Луганський район	село	Обозне
Луганська область	Луганський район	село	Оріхівка
Луганська область	Луганський район	село	Паліївка
Луганська область	Луганський район	село	Паньківка
Луганська область	Луганський район	село	Переможне
Луганська область	Луганський район	село	Першозванівка
Луганська область	Луганський район	село	Петро-Миколаївка
Луганська область	Луганський район	село	Привітне
Луганська область	Луганський район	село	Придорожне
Луганська область	Луганський район	село	П'ятигорівка
Луганська область	Луганський район	село	Раївка
Луганська область	Луганський район	село	Розкішне
Луганська область	Луганський район	село	Сабівка
Луганська область	Луганський район	село	Самсонівка
Луганська область	Луганський район	село	Світле
Луганська область	Луганський район	село	Стукалова Балка
Луганська область	Луганський район	село	Суходіл
Луганська область	Луганський район	село	Тернове
Луганська область	Луганський район	село	Ушаківка
Луганська область	Луганський район	село	Христове
Луганська область	Луганський район	село	Цвітні Піски
Луганська область	Луганський район	село	Шишкове
Луганська область	Луганський район	село	Шовкова Протока
Луганська область	Луганський район	смт	Білоріченський
Луганська область	Луганський район	смт	Великий Лог
Луганська область	Луганський район	смт	Врубівський
Луганська область	Луганський район	смт	Георгіївка
Луганська область	Луганський район	смт	Марія
Луганська область	Луганський район	смт	Мирне
Луганська область	Луганський район	смт	Новоолександрівка
Луганська область	Луганський район	смт	Новосвітлівка
Луганська область	Луганський район	смт	Сімейкине
Луганська область	Луганський район	смт	Талове
Луганська область	Луганський район	смт	Успенка
Луганська область	Луганський район	смт	Челюскінець
Луганська область	Первомайський район	місто	Первомайськ
Луганська область	Ровеньківський район	місто	Ровеньки
Луганська область	Ровеньківський район	селище	Валянівськ
Луганська область	Ровеньківський район	селище	Калинівка
Луганська область	Ровеньківський район	селище	Новоукраїнка
Луганська область	Ровеньківський район	селище	Покровка
Луганська область	Ровеньківський район	село	Березівка
Луганська область	Ровеньківський район	село	Благівка
Луганська область	Ровеньківський район	село	Грибуваха
Луганська область	Ровеньківський район	село	Залізничне
Луганська область	Ровеньківський район	село	Коробкине
Луганська область	Ровеньківський район	село	Лобівські Копальні
Луганська область	Ровеньківський район	село	Новодар'ївка
Луганська область	Ровеньківський район	село	Платонівка
Луганська область	Ровеньківський район	село	Улянівка
Луганська область	Ровеньківський район	смт	Великокам'янка
Луганська область	Ровеньківський район	смт	Гірник
Луганська область	Ровеньківський район	смт	Картушине
Луганська область	Ровеньківський район	смт	Кленовий
Луганська область	Ровеньківський район	смт	Любимівка
Луганська область	Ровеньківський район	смт	Михайлівка
Луганська область	Ровеньківський район	смт	Нагольно-Тарасівка
Луганська область	Ровеньківський район	смт	Новодар'ївка
Луганська область	Ровеньківський район	смт	Тацине
Луганська область	Ровеньківський район	смт	Ясенівський
Луганська область	Ровеньківський район	селище	Індустрія
Луганська область	Ровеньківський район	селище	Ковильне
Луганська область	Ровеньківський район	селище	Ковпакове
Луганська область	Ровеньківський район	селище	Козаківка
Луганська область	Ровеньківський район	селище	Кошари
Луганська область	Ровеньківський район	селище	Краснолуцький
Луганська область	Ровеньківський район	селище	Курган
Луганська область	Ровеньківський район	селище	Орлівське
Луганська область	Ровеньківський район	селище	Сонячне
Луганська область	Ровеньківський район	селище	Степове
Луганська область	Ровеньківський район	селище	Тамара
Луганська область	Ровеньківський район	селище	Урожайне
Луганська область	Ровеньківський район	селище	Широкий
Луганська область	Ровеньківський район	село	Баштевич
Луганська область	Ровеньківський район	село	Бобрикове
Луганська область	Ровеньківський район	село	Вербівка
Луганська область	Ровеньківський район	село	Вишневе
Луганська область	Ровеньківський район	село	Ганнівка
Луганська область	Ровеньківський район	село	Дякове
Луганська область	Ровеньківський район	село	Єгорівка
Луганська область	Ровеньківський район	село	Єлизаветівка
Луганська область	Ровеньківський район	село	Західне
Луганська область	Ровеньківський район	село	Зелений Гай
Луганська область	Ровеньківський район	село	Зеленодільське
Луганська область	Ровеньківський район	село	Іллінка
Луганська область	Ровеньківський район	село	Картушине
Луганська область	Ровеньківський район	село	Клуникове
Луганська область	Ровеньківський район	село	Леонове
Луганська область	Ровеньківський район	село	Леськине
Луганська область	Ровеньківський район	село	Лози
Луганська область	Ровеньківський район	село	Мечетка
Луганська область	Ровеньківський район	село	Микитівка
Луганська область	Ровеньківський район	село	Новокраснівка
Луганська область	Ровеньківський район	село	Рафайлівка
Луганська область	Ровеньківський район	село	Ребрикове
Луганська область	Ровеньківський район	село	Червона Поляна
Луганська область	Ровеньківський район	смт	Єсаулівка
Луганська область	Ровеньківський район	смт	Іванівка
Луганська область	Ровеньківський район	смт	Красний Кут
Луганська область	Ровеньківський район	смт	Маломиколаївка
Луганська область	Ровеньківський район	смт	Нижній Нагольчик
Луганська область	Ровеньківський район	смт	Фащівка
Луганська область	Рубіжанський район	місто	Рубіжне
Луганська область	Сватівський район	місто	Сватове
Луганська область	Сватівський район	селище	Західний
Луганська область	Сватівський район	селище	Лагідне
Луганська область	Сватівський район 	селище	Мирне
Луганська область	Сватівський район	селище	Новоселівське
Луганська область	Сватівський район	селище	Сосновий
Луганська область	Сватівський район	село	Андріївка
Луганська область	Сватівський район 	село	Аношкине
Луганська область	Сватівський район 	село	Арапівка
Луганська область	Сватівський район 	село	Бабичеве
Луганська область	Сватівський район 	село	Багачка
Луганська область	Сватівський район 	село	Бараниківка
Луганська область	Сватівський район 	село	Бараничеве
Луганська область	Сватівський район	село	Барикине
Луганська область	Сватівський район 	село	Березівка
Луганська область	Сватівський район	село	Богородицьке
Луганська область	Сватівський район 	село	Бунчуківка
Луганська область	Сватівський район	село	Верхня Дуванка
Луганська область	Сватівський район 	село	Вестатівка
Луганська область	Сватівський район 	село	Високе
Луганська область	Сватівський район 	село	Вівчарове
Луганська область	Сватівський район 	село	Вільшани
Луганська область	Сватівський район 	село	Воєводське
Луганська область	Сватівський район	село	Володимирівка
Луганська область	Сватівський район 	село	Гладкове
Луганська область	Сватівський район 	село	Глотівка
Луганська область	Сватівський район 	село	Головкове
Луганська область	Сватівський район	село	Гончарівка
Луганська область	Сватівський район	село	Греківка
Луганська область	Сватівський район 	село	Грицаївка
Луганська область	Сватівський район	село	Давидівка
Луганська область	Сватівський район	село	Дачне
Луганська область	Сватівський район 	село	Демино-Олександрівка
Луганська область	Сватівський район 	село	Дем'янівка
Луганська область	Сватівський район 	село	Джерельне
Луганська область	Сватівський район 	село	Дуванка
Луганська область	Сватівський район 	село	Жовтневе
Луганська область	Сватівський район	село	Заводянка
Луганська область	Сватівський район 	село	Загір'я
Луганська область	Сватівський район 	село	Заїківка
Луганська область	Сватівський район 	село	Зайцеве
Луганська область	Сватівський район 	село	Залиман
Луганська область	Сватівський район	село	Зміївка
Луганська область	Сватівський район	село	Іванівка
Луганська область	Сватівський район 	село	Іллінка
Луганська область	Сватівський район 	село	Калинівське
Луганська область	Сватівський район 	село	Калинова Балка
Луганська область	Сватівський район 	село	Караїчне
Луганська область	Сватівський район	село	Кармазинівка
Луганська область	Сватівський район	село	Картамишеве
Луганська область	Сватівський район 	село	Кашкарне
Луганська область	Сватівський район 	село	Климівка
Луганська область	Сватівський район 	село	Клинуватка
Луганська область	Сватівський район	село	Ковалівка
Луганська область	Сватівський район 	село	Козарик
Луганська область	Сватівський район 	село	Коломийчиха
Луганська область	Сватівський район 	село	Коноплянівка
Луганська область	Сватівський район	село	Коржове
Луганська область	Сватівський район 	село	Коченове
Луганська область	Сватівський район 	село	Кочине-Розпасіївка
Луганська область	Сватівський район 	село	Кошелівка
Луганська область	Сватівський район	село	Красногригорівка
Луганська область	Сватівський район	село	Кривошиївка
Луганська область	Сватівський район	село	Кругле
Луганська область	Сватівський район	село	Куземівка
Луганська область	Сватівський район 	село	Куликівка
Луганська область	Сватівський район	село	Куплювате
Луганська область	Сватівський район 	село	Курячівка
Луганська область	Сватівський район 	село	Лантратівка
Луганська область	Сватівський район	село	Лебедівка
Луганська область	Сватівський район 	село	Лизине
Луганська область	Сватівський район	село	Лозне
Луганська область	Сватівський район 	село	Луб'янка
Луганська область	Сватівський район 	село	Лугове
Луганська область	Сватівський район 	село	Ляшківка
Луганська область	Сватівський район	село	Макіївка
Луганська область	Сватівський район 	село	Максимівка
Луганська область	Сватівський район	село	Малоолександрівка
Луганська область	Сватівський район	село	Маньківка
Луганська область	Сватівський район 	село	Маслакове
Луганська область	Сватівський район 	село	Маслівка
Луганська область	Сватівський район 	село	Миколаївка
Луганська область	Сватівський район	село	Михайлівка
Луганська область	Сватівський район	село	Мілуватка
Луганська область	Сватівський район	село	Містки
Луганська область	Сватівський район	село	М'ясожарівка
Луганська область	Сватівський район 	село	Надія
Луганська область	Сватівський район	село	Наугольне
Луганська область	Сватівський район	село	Невське
Луганська область	Сватівський район	село	Нежурине
Луганська область	Сватівський район 	село	Нещеретове
Луганська область	Сватівський район	село	Новоандріївка
Луганська область	Сватівський район	село	Нововодяне
Луганська область	Сватівський район 	село	Новоєгорівка
Луганська область	Сватівський район 	село	Новознам'янка
Луганська область	Сватівський район	село	Новолюбівка
Луганська область	Сватівський район	село	Новомикільське
Луганська область	Сватівський район 	село	Новониканорівка
Луганська область	Сватівський район 	село	Новоолександрівка
Луганська область	Сватівський район 	село	Новопокровка
Луганська область	Сватівський район	село	Новопреображенне
Луганська область	Сватівський район 	село	Новочервоне
Луганська область	Сватівський район 	село	Нянчине
Луганська область	Сватівський район	село	Оборотнівка
Луганська область	Сватівський район 	село	Озеро
Луганська область	Сватівський район 	село	Олександрівка
Луганська область	Сватівський район 	село	Олександропіль
Луганська область	Сватівський район 	село	Олексапіль
Луганська область	Сватівський район 	село	Олексіївка
Луганська область	Сватівський район	село	Осикове
Луганська область	Сватівський район	село	Павлівка
Луганська область	Сватівський район 	село	Паньківка
Луганська область	Сватівський район 	село	Паталахівка
Луганська область	Сватівський район 	село	Петрівка
Луганська область	Сватівський район	село	Пилипівка
Луганська область	Сватівський район	село	Підкуйчанськ
Луганська область	Сватівський район	село	Плахо-Петрівка
Луганська область	Сватівський район 	село	Площанка
Луганська область	Сватівський район	село	Покровське
Луганська область	Сватівський район	село	Полтава
Луганська область	Сватівський район 	село	Полтавське
Луганська область	Сватівський район 	село	Попасне
Луганська область	Сватівський район 	село	Попівка
Луганська область	Сватівський район	село	Преображенне
Луганська область	Сватівський район 	село	Привілля
Луганська область	Сватівський район 	село	Приходьківка
Луганська область	Сватівський район	село	Промінь
Луганська область	Сватівський район	село	Просторе
Луганська область	Сватівський район 	село	Райгородка
Луганська область	Сватівський район 	село	Роднички
Луганська область	Сватівський район 	село	Розпасіївка
Луганська область	Сватівський район 	село	Розсипне
Луганська область	Сватівський район 	село	Романівка
Луганська область	Сватівський район	село	Рудівка
Луганська область	Сватівський район 	село	Рудове
Луганська область	Сватівський район 	село	Свердловка
Луганська область	Сватівський район	село	Свистунівка
Луганська область	Сватівський район	село	Світленьке
Луганська область	Сватівський район 	село	Сергіївка
Луганська область	Сватівський район 	село	Сиротине
Луганська область	Сватівський район 	село	Солідарне
Луганська область	Сватівський район 	село	Солонці
Луганська область	Сватівський район	село	Софіївка
Луганська область	Сватівський район	село	Стативчине
Луганська область	Сватівський район	село	Стельмахівка
Луганська область	Сватівський район	село	Сторожівка
Луганська область	Сватівський район 	село	Судьбинка
Луганська область	Сватівський район	село	Тарасівка
Луганська область	Сватівський район 	село	Твердохлібове
Луганська область	Сватівський район	село	Тимонове
Луганська область	Сватівський район	село	Тимошине
Луганська область	Сватівський район 	село	Тополі
Луганська область	Сватівський район	село	Травневе
Луганська область	Сватівський район 	село	Трудродительське
Луганська область	Сватівський район 	село	Федосіївка
Луганська область	Сватівський район	село	Хоменкове Друге
Луганська область	Сватівський район 	село	Хоменкове Перше
Луганська область	Сватівський район	село	Хомівка
Луганська область	Сватівський район 	село	Царівка
Луганська область	Сватівський район 	село	Цілуйкове
Луганська область	Сватівський район	село	Чабанове
Луганська область	Сватівський район 	село	Чапліївка
Луганська область	Сватівський район	село	Чепигівка
Луганська область	Сватівський район 	село	Шапарівка
Луганська область	Сватівський район	село	Шарівка
Луганська область	Сватівський район 	село	Шатківка
Луганська область	Сватівський район 	село	Шахове
Луганська область	Сватівський район 	село	Шовкунівка
Луганська область	Сватівський район	село	Яблунівка
Луганська область	Сватівський район 	село	Ями
Луганська область	Сватівський район 	смт	Білокуракине
Луганська область	Сватівський район 	смт	Красноріченське
Луганська область	Сватівський район 	смт	Лозно-Олександрівка
Луганська область	Сватівський район 	смт	Нижня Дуванка
Луганська область	Сватівський район 	смт	Троїцьке
Луганська область	Свердловський район	місто	Вознесенівка
Луганська область	Свердловський район	місто	Довжанськ
Луганська область	Свердловський район	селище	Киселеве
Луганська область	Свердловський район	селище	Прохладне
Луганська область	Свердловський район	селище	Устинівка
Луганська область	Свердловський район	селище	Федорівка
Луганська область	Свердловський район	селище	Хмельницький
Луганська область	Свердловський район	село	Кондрюче
Луганська область	Свердловський район	село	Маловедмеже
Луганська область	Свердловський район	смт	Вальянівське
Луганська область	Свердловський район	смт	Ведмеже
Луганська область	Свердловський район	смт	Дубове
Луганська область	Свердловський район	смт	Кундрюче
Луганська область	Свердловський район	смт	Павлівка
Луганська область	Свердловський район	смт	Шахтарське
Луганська область	Сєвєродонецький район	місто	Сєвєродонецьк
Луганська область	Сєвєродонецький район	селище	Лісна Дача
Луганська область	Сєвєродонецький район	селище	Павлоград
Луганська область	Сєвєродонецький район	селище	Синецький
Луганська область	Сєвєродонецький район	село	Боброве
Луганська область	Сєвєродонецький район	село	Воєводівка
Луганська область	Сєвєродонецький район	село	Осколонівка
Луганська область	Сєвєродонецький район	смт	Борівське
Луганська область	Сєвєродонецький район	смт	Воронове
Луганська область	Сєвєродонецький район	смт	Метьолкіне
Луганська область	Сєвєродонецький район	смт	Сиротине
Луганська область	Сєвєродонецький район	місто	Золоте
Луганська область	Сєвєродонецький район	місто	Кремінна
Луганська область	Сєвєродонецький район	місто	Попасна
Луганська область	Сєвєродонецький район	селище	Глинокар'єр
Луганська область	Сєвєродонецький район	селище	Діброва
Луганська область	Сєвєродонецький район	селище	Дружба
Луганська область	Сєвєродонецький район	селище	Житлівка
Луганська область	Сєвєродонецький район	селище	Кузьмине
Луганська область	Сєвєродонецький район	селище	Лисичанський
Луганська область	Сєвєродонецький район	селище	Лоскутівка
Луганська область	Сєвєродонецький район	селище	Миколаївка
Луганська область	Сєвєродонецький район	селище	Ниркове
Луганська область	Сєвєродонецький район	селище	Підлісне
Луганська область	Сєвєродонецький район	селище	Стара Краснянка
Луганська область	Сєвєродонецький район	селище	Тополівка
Луганська область	Сєвєродонецький район	село	Біла Гора
Луганська область	Сєвєродонецький район	село	Боровеньки
Луганська область	Сєвєродонецький район	село	Булгаківка
Луганська область	Сєвєродонецький район	село	Варварівка
Луганська область	Сєвєродонецький район	село	Верхньокам'янка
Луганська область	Сєвєродонецький район	село	Вискрива
Луганська область	Сєвєродонецький район	село	Вікторівка
Луганська область	Сєвєродонецький район	село	Гаврилівка
Луганська область	Сєвєродонецький район	село	Голикове
Луганська область	Сєвєродонецький район	село	Голубівка
Луганська область	Сєвєродонецький район	село	Єпіфанівка
Луганська область	Сєвєродонецький район	село	Затишне
Луганська область	Сєвєродонецький район	село	Золотарівка
Луганська область	Сєвєродонецький район	село	Катеринівка
Луганська область	Сєвєродонецький район	село	Климівка
Луганська область	Сєвєродонецький район	село	Кримське
Луганська область	Сєвєродонецький район	село	Крутеньке
Луганська область	Сєвєродонецький район	село	Кудряшівка
Луганська область	Сєвєродонецький район	село	Михайлівка
Луганська область	Сєвєродонецький район	село	Нижній Суходіл
Луганська область	Сєвєродонецький район	село	Нова Астрахань
Луганська область	Сєвєродонецький район	село	Новозванівка
Луганська область	Сєвєродонецький район	село	Новоіванівка
Луганська область	Сєвєродонецький район	село	Новокраснянка
Луганська область	Сєвєродонецький район	село	Олександрівка
Луганська область	Сєвєродонецький район	село	Олександропілля
Луганська область	Сєвєродонецький район	село	Півневе
Луганська область	Сєвєродонецький район	село	Піщане
Луганська область	Сєвєродонецький район	село	Пристине
Луганська область	Сєвєродонецький район	село	Причепилівка
Луганська область	Сєвєродонецький район	село	Прогрес
Луганська область	Сєвєродонецький район	село	Пурдівка
Луганська область	Сєвєродонецький район	село	Пшеничне
Луганська область	Сєвєродонецький район	село	Рай-Олександрівка
Луганська область	Сєвєродонецький район	село	Скаргівка
Луганська область	Сєвєродонецький район	село	Смолянинове
Луганська область	Сєвєродонецький район	село	Сокільники
Луганська область	Сєвєродонецький район	село	Суровцівка
Луганська область	Сєвєродонецький район	село	Троїцьке
Луганська область	Сєвєродонецький район	село	Устинівка
Луганська область	Сєвєродонецький район	село	Чабанівка
Луганська область	Сєвєродонецький район	село	Червонопопівка
Луганська область	Сєвєродонецький район	село	Шевченко
Луганська область	Сєвєродонецький район	село	Шипилівка
Луганська область	Сєвєродонецький район	смт	Білогорівка
Луганська область	Сєвєродонецький район	смт	Вовчоярівка
Луганська область	Сєвєродонецький район	смт	Врубівка
Луганська область	Сєвєродонецький район	смт	Комишуваха
Луганська область	Сєвєродонецький район	смт	Малорязанцеве
Луганська область	Сєвєродонецький район	смт	Мирна Долина
Луганська область	Старобільський район	місто	Старобільськ
Луганська область	Старобільський район	селище	Зелений Гай
Луганська область	Старобільський район 	селище	Степове
Луганська область	Старобільський район 	село	Антонівка
Луганська область	Старобільський район 	село	Байдівка
Луганська область	Старобільський район	село	Балакирівка
Луганська область	Старобільський район 	село	Бараниківка
Луганська область	Старобільський район	село	Березівка
Луганська область	Старобільський район 	село	Березове
Луганська область	Старобільський район	село	Благодатне
Луганська область	Старобільський район 	село	Бондареве
Луганська область	Старобільський район 	село	Бондарівка
Луганська область	Старобільський район 	село	Бондарне
Луганська область	Старобільський район 	село	Брусівка
Луганська область	Старобільський район	село	Булавинівка
Луганська область	Старобільський район	село	Бутківка
Луганська область	Старобільський район 	село	Бутове
Луганська область	Старобільський район 	село	Валуйки
Луганська область	Старобільський район	село	Великоцьк
Луганська область	Старобільський район 	село	Верхня Покровка
Луганська область	Старобільський район 	село	Веселе
Луганська область	Старобільський район 	село	Виноградне
Луганська область	Старобільський район	село	Височинівка
Луганська область	Старобільський район 	село	Вишневе
Луганська область	Старобільський район 	село	Вітрогон
Луганська область	Старобільський район	село	Водянолипове
Луганська область	Старобільський район	село	Ганнівка
Луганська область	Старобільський район	село	Ганусівка
Луганська область	Старобільський район 	село	Гармашівка
Луганська область	Старобільський район	село	Гераськівка
Луганська область	Старобільський район	село	Гераськівське
Луганська область	Старобільський район 	село	Гончарове
Луганська область	Старобільський район 	село	Городище
Луганська область	Старобільський район 	село	Городнє
Луганська область	Старобільський район 	село	Данилівка
Луганська область	Старобільський район 	село	Деркулове
Луганська область	Старобільський район 	село	Джемільне
Луганська область	Старобільський район	село	Діброва
Луганська область	Старобільський район	село	Донцівка
Луганська область	Старобільський район	село	Дубовівка
Луганська область	Старобільський район 	село	Євсуг
Луганська область	Старобільський район 	село	Єгорівка
Луганська область	Старобільський район	село	Журавське
Луганська область	Старобільський район	село	Заайдарівка
Луганська область	Старобільський район	село	Закотне
Луганська область	Старобільський район	село	Залісне
Луганська область	Старобільський район 	село	Запорізьке
Луганська область	Старобільський район	село	Зарічне
Луганська область	Старобільський район 	село	Західне
Луганська область	Старобільський район 	село	Зелеківка
Луганська область	Старобільський район	село	Зориківка
Луганська область	Старобільський район	село	Зоринівка
Луганська область	Старобільський район 	село	Ікове
Луганська область	Старобільський район	село	Кабичівка
Луганська область	Старобільський район 	село	Калмиківка
Луганська область	Старобільський район 	село	Кам'янка
Луганська область	Старобільський район 	село	Караван-Солодкий
Луганська область	Старобільський район 	село	Караяшник
Луганська область	Старобільський район	село	Каськівка
Луганська область	Старобільський район	село	Кирносове
Луганська область	Старобільський район	село	Козлове
Луганська область	Старобільський район 	село	Кононівка
Луганська область	Старобільський район 	село	Копані
Луганська область	Старобільський район	село	Костянтинівка
Луганська область	Старобільський район	село	Красне Поле
